Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"FET Type","Technology","Drain to Source Voltage (Vdss)","Current - Continuous Drain (Id) @ 25°C","Drive Voltage (Max Rds On, Min Rds On)","Rds On (Max) @ Id, Vgs","Vgs(th) (Max) @ Id","Gate Charge (Qg) (Max) @ Vgs","Vgs (Max)","Input Capacitance (Ciss) (Max) @ Vds","FET Feature","Power Dissipation (Max)","Operating Temperature","Mounting Type","Supplier Device Package","Package / Case","Grade","Qualification"
"https://toshiba.semicon-storage.com/info/TK7R4A10PL_datasheet_en_20210127.pdf?did=60497&prodName=TK7R4A10PL","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/330/TK17A65W%2CS5X.JPG","264-TK7R4A10PLS4X-ND","TK7R4A10PL,S4X","Toshiba Semiconductor and Storage","Toshiba Semiconductor and Storage","X35 PB-F POWER MOSFET TRANSISTOR","98","1.75","0","1","Tube","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","50A (Tc)","4.5V, 10V","7.4mOhm @ 25A, 10V","2.5V @ 500µA","44 nC @ 10 V","±20V","2800 pF @ 50 V","-","42W (Tc)","175°C","Through Hole","TO-220SIS","TO-220-3 Full Pack","-","-"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6153/353%7ED2PAK%7E%7E2.jpg","353-MCB180N10Y-TPTR-ND","MCB180N10Y-TP","Micro Commercial Co","Micro Commercial Co","MOSFET N-CH D2-PAK","0","1.75641","0","800","Tape & Reel (TR)","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","180A","10V","3.3mOhm @ 20A, 10V","4V @ 250µA","132 nC @ 10 V","±20V","9200 pF @ 50 V","-","357W (Tj)","-55°C ~ 150°C (TJ)","Surface Mount","D2PAK","TO-263-3, D2PAK (2 Leads + Tab), TO-263AB","-","-"
"https://www.mccsemi.com/pdf/Products/MCAC80N10Y(DFN5060).pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6222/353%7EDFN5060-8%7E%7E8.jpg","353-MCAC80N10Y-TPTR-ND,353-MCAC80N10Y-TPCT-ND,353-MCAC80N10Y-TPDKR-ND","MCAC80N10Y-TP","Micro Commercial Co","Micro Commercial Co","MOSFET N-CH 100V 80A DFN5060","49.108","1.76","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","80A (Tj)","4.5V, 10V","4.3mOhm @ 40A, 10V","3V @ 250µA","101.6 nC @ 10 V","±20V","6124 pF @ 50 V","-","85W","-55°C ~ 150°C (TJ)","Surface Mount","DFN5060","8-PowerTDFN","-","-"
"https://www.gofordsemi.com/upload/cn/propdf/G080N10M.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5348/MFG_G040P04M.jpg","3141-G080N10MTR-ND,3141-G080N10MCT-ND,3141-G080N10MDKR-ND","G080N10M","Goford Semiconductor","Goford Semiconductor","MOSFET N-CH 100V 180A TO-263","932","1.76","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","180A (Tc)","4.5V, 10V","7.5mOhm @ 30A, 10V","2.5V @ 250µA","107 nC @ 4.5 V","±20V","13950 pF @ 50 V","-","370W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","TO-263","TO-263-3, D2PAK (2 Leads + Tab), TO-263AB","-","-"
"https://www.infineon.com/dgdl/irfb4410zpbf.pdf?fileId=5546d462533600a40153561644141e3a","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2435/D%C2%B2Pak%2CTO-263_418AA-01.jpg","IRFS4410ZTRLPBFTR-ND,IRFS4410ZTRLPBFCT-ND,IRFS4410ZTRLPBFDKR-ND","IRFS4410ZTRLPBF","Infineon Technologies","Infineon Technologies","MOSFET N-CH 100V 97A D2PAK","8.613","1.77","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","HEXFET®","Active","N-Channel","MOSFET (Metal Oxide)","100 V","97A (Tc)","10V","9mOhm @ 58A, 10V","4V @ 150µA","120 nC @ 10 V","±20V","4820 pF @ 50 V","-","230W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","PG-TO263-3","TO-263-3, D2PAK (2 Leads + Tab), TO-263AB","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcsd19532ktt","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/20/296%3B4200577-3%3BKTT%3B3.jpg","296-43211-2-ND,296-43211-1-ND,296-43211-6-ND","CSD19532KTTT","Texas Instruments","Texas Instruments","MOSFET N-CH 100V 200A DDPAK","9.767","1.78","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","NexFET™","Active","N-Channel","MOSFET (Metal Oxide)","100 V","200A (Ta)","6V, 10V","5.6mOhm @ 90A, 10V","3.2V @ 250µA","57 nC @ 10 V","±20V","5060 pF @ 50 V","-","250W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","TO-263 (DDPAK-3)","TO-263-4, D2PAK (3 Leads + Tab), TO-263AA","-","-"
"https://www.infineon.com/dgdl/Infineon-IPB050N10NF2S-DataSheet-v02_00-EN.pdf?fileId=8ac78c8c83cd30810183f4dc12431b1b","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4408/MFG_IPB019N08NF2SATMA1.jpg","448-IPB050N10NF2SATMA1TR-ND,448-IPB050N10NF2SATMA1CT-ND,448-IPB050N10NF2SATMA1DKR-ND","IPB050N10NF2SATMA1","Infineon Technologies","Infineon Technologies","TRENCH >=100V","737","1.78","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","StrongIRFET™ 2","Active","N-Channel","MOSFET (Metal Oxide)","100 V","103A (Tc)","6V, 10V","5.05mOhm @ 60A, 10V","3.8V @ 85µA","76 nC @ 10 V","±20V","3600 pF @ 50 V","-","150W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","PG-TO263-3","TO-263-3, D2PAK (2 Leads + Tab), TO-263AB","-","-"
"-","-","448-IRLB4030PBFXKMA1-ND","IRLB4030PBFXKMA1","Infineon Technologies","Infineon Technologies","TRENCH >=100V","0","1.80432","0","1000","Tube","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","180A (Tc)","4.5V, 10V","4.3mOhm @ 110A, 10V","2.5V @ 250µA","130 nC @ 4.5 V","±16V","11360 pF @ 50 V","-","370W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","TO-220AB","TO-220-3","-","-"
"https://www.vishay.com/docs/77698/sidr870adp.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/42/742;-6048;-;-8(bottom).jpg","SIDR870ADP-T1-GE3TR-ND,SIDR870ADP-T1-GE3CT-ND,SIDR870ADP-T1-GE3DKR-ND","SIDR870ADP-T1-GE3","Vishay Siliconix","Vishay Siliconix","MOSFET N-CH 100V 95A PPAK SO-8DC","19.592","1.81","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","TrenchFET®","Active","N-Channel","MOSFET (Metal Oxide)","100 V","95A (Tc)","4.5V, 10V","6.6mOhm @ 20A, 10V","3V @ 250µA","80 nC @ 10 V","±20V","2866 pF @ 50 V","-","125W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","PowerPAK® SO-8DC","PowerPAK® SO-8","-","-"
"https://www.onsemi.com/pdf/datasheet/fdms86182-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4482/488~483AE~~8-Top.jpg","FDMS86182TR-ND,FDMS86182CT-ND,FDMS86182DKR-ND","FDMS86182","onsemi","onsemi","MOSFET N-CH 100V 78A 8PQFN","4.382","1.81","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PowerTrench®","Active","N-Channel","MOSFET (Metal Oxide)","100 V","78A (Tc)","6V, 10V","7.2mOhm @ 28A, 10V","4V @ 150µA","24 nC @ 6 V","±20V","2635 pF @ 50 V","-","83W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","8-PQFN (5x6)","8-PowerTDFN","-","-"
"https://www.infineon.com/dgdl/BSC070N10NS3+Rev2+1.pdf?folderId=db3a304313b8b5a60113cee8763b02d7&fileId=db3a304327b89750012824712c6c6f2f","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/321/448%3BPPG-TDSON-8-1%3B%3B8.jpg","BSC070N10NS3GATMA1TR-ND,BSC070N10NS3GATMA1CT-ND,BSC070N10NS3GATMA1DKR-ND","BSC070N10NS3GATMA1","Infineon Technologies","Infineon Technologies","MOSFET N-CH 100V 90A TDSON-8","15.703","1.82","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","OptiMOS™","Active","N-Channel","MOSFET (Metal Oxide)","100 V","90A (Tc)","6V, 10V","7mOhm @ 50A, 10V","3.5V @ 75µA","55 nC @ 10 V","±20V","4000 pF @ 50 V","-","114W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","PG-TDSON-8-1","8-PowerTDFN","-","-"
"https://www.vishay.com/docs/63060/sirs700dp.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4529/MFG_PowerPAK-SO-8-Single_Top.jpg","742-SIRS700DP-T1-RE3TR-ND","SIRS700DP-T1-RE3","Vishay Siliconix","Vishay Siliconix","N-CHANNEL 100 V (D-S) MOSFET POW","0","1.8262","0","6000","Tape & Reel (TR)","TrenchFET® Gen IV","Discontinued at Digi-Key","N-Channel","MOSFET (Metal Oxide)","100 V","30A (Ta), 127A (Tc)","7.5V, 10V","3.5mOhm @ 20A, 10V","4V @ 250µA","130 nC @ 10 V","±20V","5950 pF @ 50 V","-","7.4W (Ta),132W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","PowerPAK® SO-8","PowerPAK® SO-8","-","-"
"https://www.vishay.com/docs/65383/sum70060e.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4955/742%3B5843%3BP%2CN%3B2.jpg","SUM70060E-GE3TR-ND,SUM70060E-GE3CT-ND","SUM70060E-GE3","Vishay Siliconix","Vishay Siliconix","MOSFET N-CH 100V 131A TO263","629","1.84","0","1","Tape & Reel (TR),Cut Tape (CT)","ThunderFET®","Active","N-Channel","MOSFET (Metal Oxide)","100 V","131A (Tc)","7.5V, 10V","5.6mOhm @ 30A, 10V","4V @ 250µA","81 nC @ 10 V","±20V","3330 pF @ 50 V","-","375W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","TO-263 (D2PAK)","TO-263-3, D2PAK (2 Leads + Tab), TO-263AB","-","-"
"https://www.onsemi.com/pdf/datasheet/fdpf085n10a-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4846/261_TO-220F.jpg","FDPF085N10A-ND","FDPF085N10A","onsemi","onsemi","MOSFET N-CH 100V 40A TO220F","736","1.85","0","1","Tube","PowerTrench®","Active","N-Channel","MOSFET (Metal Oxide)","100 V","40A (Tc)","10V","8.5mOhm @ 40A, 10V","4V @ 250µA","40 nC @ 10 V","±20V","2695 pF @ 50 V","-","33.3W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","TO-220F-3","TO-220-3 Full Pack","-","-"
"https://www.vishay.com/docs/63657/sir870adp.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4955/742%3B5881%3BDP%3B8.jpg","SIR870ADP-T1-GE3TR-ND,SIR870ADP-T1-GE3CT-ND,SIR870ADP-T1-GE3DKR-ND","SIR870ADP-T1-GE3","Vishay Siliconix","Vishay Siliconix","MOSFET N-CH 100V 60A PPAK SO-8","0","1.85","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","TrenchFET®","Active","N-Channel","MOSFET (Metal Oxide)","100 V","60A (Tc)","4.5V, 10V","6.6mOhm @ 20A, 10V","3V @ 250µA","80 nC @ 10 V","±20V","2866 pF @ 50 V","-","6.25W (Ta), 104W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","PowerPAK® SO-8","PowerPAK® SO-8","-","-"
"https://toshiba.semicon-storage.com/info/TK6R7A10PL_datasheet_en_20210127.pdf?did=60599&prodName=TK6R7A10PL","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/192/TK6R7A10PL%2CS4X.jpg","264-TK6R7A10PLS4X-ND","TK6R7A10PL,S4X","Toshiba Semiconductor and Storage","Toshiba Semiconductor and Storage","X35 PB-F POWER MOSFET TRANSISTOR","0","1.86","0","1","Tube","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","56A (Tc)","4.5V, 10V","6.7mOhm @ 28A, 10V","2.5V @ 500µA","58 nC @ 10 V","±20V","3455 pF @ 50 V","-","42W (Tc)","175°C","Through Hole","TO-220SIS","TO-220-3 Full Pack","-","-"
"https://toshiba.semicon-storage.com/info/datasheet_en_20191017.pdf?did=69024","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/448_8-PowerTDFN.jpg","264-TPH4R50ANH1LQTR-ND,264-TPH4R50ANH1LQCT-ND,264-TPH4R50ANH1LQDKR-ND","TPH4R50ANH1,LQ","Toshiba Semiconductor and Storage","Toshiba Semiconductor and Storage","MOSFET 100V 4.5MOHM SOP-ADV(N)","6.385","1.87","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","U-MOSVIII-H","Active","N-Channel","MOSFET (Metal Oxide)","100 V","92A (Tc)","10V","4.5mOhm @ 46A, 10V","4V @ 1mA","58 nC @ 10 V","±20V","5200 pF @ 50 V","-","800mW (Ta)","150°C","Surface Mount","8-SOP Advance (5x5.75)","8-PowerTDFN","-","-"
"https://assets.nexperia.com/documents/data-sheet/PSMN3R9-100YSF.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2320/MFG_PSMN1R2-25YL%2C115.jpg","1727-PSMN3R9-100YSFXTR-ND,1727-PSMN3R9-100YSFXCT-ND,1727-PSMN3R9-100YSFXDKR-ND","PSMN3R9-100YSFX","Nexperia USA Inc.","Nexperia USA Inc.","MOSFET N-CH 100V 120A LFPAK56","14.816","1.88","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","120A (Tc)","7V, 10V","4.3mOhm @ 25A, 10V","4V @ 1mA","111 nC @ 10 V","±20V","7360 pF @ 50 V","-","245W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","LFPAK56; Power-SO8","SOT-1023, 4-LFPAK","-","-"
"https://www.st.com/content/ccc/resource/technical/document/datasheet/b4/26/61/d2/5a/e5/4f/02/DM00066568.pdf/files/DM00066568.pdf/jcr:content/translations/en.DM00066568.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2660/497%7ETO220-3TO220AB%7E%7E3.JPG","497-13550-5-ND","STP100N10F7","STMicroelectronics","STMicroelectronics","MOSFET N CH 100V 80A TO-220","785","1.89","0","1","Tube","DeepGATE™, STripFET™ VII","Active","N-Channel","MOSFET (Metal Oxide)","100 V","80A (Tc)","10V","8mOhm @ 40A, 10V","4.5V @ 250µA","61 nC @ 10 V","±20V","4369 pF @ 50 V","-","150W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","TO-220","TO-220-3","-","-"
"https://www.infineon.com/dgdl/Infineon-IPA083N10N5-DS-v02_00-EN.pdf?fileId=5546d4624ad04ef9014ae2aab965048b","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/956/448%3BPG-TO220-3%3B%3B3.jpg","448-IPA083N10N5XKSA1-ND","IPA083N10N5XKSA1","Infineon Technologies","Infineon Technologies","MOSFET N-CH 100V 44A TO220-FP","468","1.9","0","1","Tube","OptiMOS™","Active","N-Channel","MOSFET (Metal Oxide)","100 V","44A (Tc)","6V, 10V","8.3mOhm @ 44A, 10V","3.8V @ 49µA","37 nC @ 10 V","±20V","2730 pF @ 50 V","-","36W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","PG-TO220-FP","TO-220-3 Full Pack","-","-"
"https://www.vishay.com/docs/62996/sup70040e.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/540/SIHP7N60E-GE3.JPG","SUP70040E-GE3-ND","SUP70040E-GE3","Vishay Siliconix","Vishay Siliconix","MOSFET N-CH 100V 120A TO220AB","380","1.9","0","1","Bulk","TrenchFET®","Active","N-Channel","MOSFET (Metal Oxide)","100 V","120A (Tc)","7.5V, 10V","4mOhm @ 20A, 10V","4V @ 250µA","120 nC @ 10 V","±20V","5100 pF @ 50 V","-","375W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","TO-220AB","TO-220-3","-","-"
"https://www.gofordsemi.com/upload/cn/propdf/GT023N10M.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6222/3141%7ETO263%7E%7E2.jpg","3141-GT023N10MTR-ND","GT023N10M","Goford Semiconductor","Goford Semiconductor","N100V,140A,RD<2.7M@10V,VTH2.7V~4","800","1.91786","0","800","Tape & Reel (TR)","SGT","Active","N-Channel","MOSFET (Metal Oxide)","100 V","226A (Tc)","10V","2.7mOhm @ 20A, 10V","4.3V @ 250µA","121 nC @ 10 V","±20V","8148 pF @ 50 V","-","250W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","TO-263","TO-263-3, D2PAK (2 Leads + Tab), TO-263AB","-","-"
"https://www.renesas.com/us/en/document/dst/rjk1002dpp-a0-datasheet-0?language=en&r=1342611","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5489/559~PRSS0004AT-A~~3.jpg","559-RJK1002DPP-A0#T2-ND","RJK1002DPP-A0#T2","Renesas Electronics Corporation","Renesas Electronics Corporation","MOSFET N-CH 100V 70A TO220FPA","0","1.91811","0","625","Tube","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","70A (Ta)","10V","7.6mOhm @ 35A, 10V","4V @ 1mA","94 nC @ 10 V","±20V","6450 pF @ 10 V","-","30W (Ta)","150°C","Through Hole","TO-220ABA","TO-220-3","-","-"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4843/448_TO-220-3.jpg","448-IPP039N10N5XKSA1-ND","IPP039N10N5XKSA1","Infineon Technologies","Infineon Technologies","MV POWER MOS","0","1.93096","0","500","Tube","OptiMOS™","Active","N-Channel","MOSFET (Metal Oxide)","100 V","100A (Tc)","6V, 10V","3.9mOhm @ 50A, 10V","3.8V @ 125µA","95 nC @ 10 V","±20V","7000 pF @ 50 V","-","188W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","PG-TO220-3","TO-220-3","-","-"
"https://diotec.com/request/datasheet/di100n10pq.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4891/MFG_DI110N15PQ-AQ.jpg","4878-DI100N10PQ-AQTR-ND,4878-DI100N10PQ-AQCT-ND,4878-DI100N10PQ-AQDKR-ND","DI100N10PQ-AQ","Diotec Semiconductor","Diotec Semiconductor","MOSFET PWRQFN 5X6 100V 0.0045OHM","5.000","1.94","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","80A (Tc)","4.5V, 10V","5mOhm @ 30A, 10V","3V @ 250µA","64 nC @ 10 V","±20V","3400 pF @ 30 V","-","50W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","8-QFN (5x6)","8-PowerTDFN","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcsd19531q5a","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2453/8-Power%20TDFN.jpg","296-37749-2-ND,296-37749-1-ND,296-37749-6-ND","CSD19531Q5AT","Texas Instruments","Texas Instruments","MOSFET N-CH 100V 100A 8VSON","5.892","1.95","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","NexFET™","Active","N-Channel","MOSFET (Metal Oxide)","100 V","100A (Ta)","6V, 10V","6.4mOhm @ 16A, 10V","3.3V @ 250µA","48 nC @ 10 V","±20V","3870 pF @ 50 V","-","3.3W (Ta), 125W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","8-VSONP (5x6)","8-PowerTDFN","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcsd19531kcs","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3936/296~4204749~KCS~3.JPG","296-37480-5-ND","CSD19531KCS","Texas Instruments","Texas Instruments","MOSFET N-CH 100V 100A TO220-3","113","1.96","0","1","Tube","NexFET™","Active","N-Channel","MOSFET (Metal Oxide)","100 V","100A (Ta)","6V, 10V","7.7mOhm @ 60A, 10V","3.3V @ 250µA","38 nC @ 10 V","±20V","3870 pF @ 50 V","-","214W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","TO-220-3","TO-220-3","-","-"
"https://www.infineon.com/dgdl/Infineon-IAUC90N10S5N062-DataSheet-v01_00-EN.pdf?fileId=5546d4626c1f3dc3016c8a6291c10dd2","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/306/448%3B-P-PG-TDSON-8-34%3B-%3B-8.jpg","448-IAUC90N10S5N062ATMA1TR-ND,448-IAUC90N10S5N062ATMA1CT-ND,448-IAUC90N10S5N062ATMA1DKR-ND","IAUC90N10S5N062ATMA1","Infineon Technologies","Infineon Technologies","MOSFET N-CH 100V 90A TDSON-8-34","6.757","1.97","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","OptiMOS™-5","Active","N-Channel","MOSFET (Metal Oxide)","100 V","90A (Tc)","6V, 10V","6.2mOhm @ 45A, 10V","3.8V @ 59µA","36 nC @ 10 V","±20V","3275 pF @ 50 V","-","115W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","PG-TDSON-8-34","8-PowerTDFN","Automotive","AEC-Q101"
"https://www.st.com/content/ccc/resource/technical/document/datasheet/b4/26/61/d2/5a/e5/4f/02/DM00066568.pdf/files/DM00066568.pdf/jcr:content/translations/en.DM00066568.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4896/MFG_DPAK%28TO252-3%29.jpg","497-13548-2-ND,497-13548-1-ND,497-13548-6-ND","STD100N10F7","STMicroelectronics","STMicroelectronics","MOSFET N CH 100V 80A DPAK","13.195","1.99","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","DeepGATE™, STripFET™ VII","Active","N-Channel","MOSFET (Metal Oxide)","100 V","80A (Tc)","10V","8mOhm @ 40A, 10V","4.5V @ 250µA","61 nC @ 10 V","±20V","4369 pF @ 50 V","-","120W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","DPAK","TO-252-3, DPAK (2 Leads + Tab), SC-63","-","-"
"https://www.vishay.com/docs/78251/sir510dp.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4240/MFG_PowerPAK-SO-8-Single.jpg","742-SIR510DP-T1-RE3TR-ND,742-SIR510DP-T1-RE3CT-ND,742-SIR510DP-T1-RE3DKR-ND","SIR510DP-T1-RE3","Vishay Siliconix","Vishay Siliconix","N-CHANNEL 100 V (D-S) MOSFET POW","11.508","1.99","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","TrenchFET® Gen V","Active","N-Channel","MOSFET (Metal Oxide)","100 V","31A (Ta), 126A (Tc)","7.5V, 10V","3.6mOhm @ 20A, 10V","4V @ 250µA","81 nC @ 10 V","±20V","4980 pF @ 50 V","-","6.25W (Ta), 104W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","PowerPAK® SO-8","PowerPAK® SO-8","-","-"
"https://www.vishay.com/docs/63823/sir846adp.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4955/742%3B5881%3BDP%3B8.jpg","SIR846ADP-T1-GE3TR-ND,SIR846ADP-T1-GE3CT-ND,SIR846ADP-T1-GE3DKR-ND","SIR846ADP-T1-GE3","Vishay Siliconix","Vishay Siliconix","MOSFET N-CH 100V 60A PPAK SO-8","5.900","2","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","TrenchFET®","Active","N-Channel","MOSFET (Metal Oxide)","100 V","60A (Tc)","6V, 10V","7.8mOhm @ 20A, 10V","3V @ 250µA","66 nC @ 10 V","±20V","2350 pF @ 50 V","-","5.4W (Ta), 83W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","PowerPAK® SO-8","PowerPAK® SO-8","-","-"
"https://toshiba.semicon-storage.com/info/docget.jsp?did=69027&prodName=TPH3R70APL1","-","264-TPH3R70APL1LQTR-ND,264-TPH3R70APL1LQCT-ND,264-TPH3R70APL1LQDKR-ND","TPH3R70APL1,LQ","Toshiba Semiconductor and Storage","Toshiba Semiconductor and Storage","150V U-MOS IX-H SOP-ADVANCE(N) 3","9.087","2.01","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","90A (Tc)","4.5V, 10V","3.7mOhm @ 45A, 10V","2.5V @ 1mA","67 nC @ 10 V","±20V","6300 pF @ 50 V","-","210W (Tc)","175°C","Surface Mount","8-SOP Advance (5x5.75)","8-PowerTDFN","-","-"
"https://www.vishay.com/docs/63657/sir870adp.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4837/SIR870ADP-T1-RE3.jpg","SIR870ADP-T1-RE3TR-ND,SIR870ADP-T1-RE3CT-ND,SIR870ADP-T1-RE3DKR-ND","SIR870ADP-T1-RE3","Vishay Siliconix","Vishay Siliconix","MOSFET N-CH 100V 60A PPAK SO-8","0","2.01","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","TrenchFET®","Active","N-Channel","MOSFET (Metal Oxide)","100 V","60A (Tc)","4.5V, 10V","6.6mOhm @ 20A, 10V","3V @ 250µA","80 nC @ 10 V","±20V","2866 pF @ 50 V","-","104W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","PowerPAK® SO-8","PowerPAK® SO-8","-","-"
"https://www.st.com/content/ccc/resource/technical/document/datasheet/2e/b5/78/92/7a/48/42/31/DM00064442.pdf/files/DM00064442.pdf/jcr:content/translations/en.DM00064442.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/783/497%3B8231817-typeS-R%3B8.jpg","497-13649-2-ND,497-13649-1-ND,497-13649-6-ND","STL100N10F7","STMicroelectronics","STMicroelectronics","MOSFET N-CH 100V 80A POWERFLAT","87.939","2.03","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","DeepGATE™, STripFET™ VII","Active","N-Channel","MOSFET (Metal Oxide)","100 V","80A (Tc)","10V","7.3mOhm @ 19A, 10V","4V @ 250µA","80 nC @ 10 V","±20V","5680 pF @ 50 V","-","5W (Ta), 100W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","PowerFlat™ (5x6)","8-PowerVDFN","-","-"
"https://www.vishay.com/docs/76067/sir668adp.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4955/742%3B5881%3BDP%3B8.jpg","SIR668ADP-T1-RE3TR-ND,SIR668ADP-T1-RE3CT-ND,SIR668ADP-T1-RE3DKR-ND","SIR668ADP-T1-RE3","Vishay Siliconix","Vishay Siliconix","MOSFET N-CH 100V 93.6A PPAK SO-8","7.152","2.03","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","TrenchFET® Gen IV","Active","N-Channel","MOSFET (Metal Oxide)","100 V","93.6A (Tc)","7.5V, 10V","4.8mOhm @ 20A, 10V","4V @ 250µA","81 nC @ 10 V","±20V","3750 pF @ 50 V","-","104W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","PowerPAK® SO-8","PowerPAK® SO-8","-","-"
