"Product Group","Status","Compliance","Channel Polarity","Silicon Family","Package Name","Type","Gate Level","Wide SOA Mosfets","Configuration","OPN in older Technology","V(BR)DSS Min (V)","RDS(on) Max @ VGS = 10 V  (mΩ)","Vgs (V)","Vgs(th) Max (V)","ID Max (A)","PD Max (W)","RDS(on) Max @ VGS = 2.5 V  (mΩ)","RDS(on) Max @ VGS = 4.5 V  (mΩ)","Qg Typ @ VGS = 4.5 V (nC)","Qg Typ @ VGS = 10 V (nC)","Ciss Typ (pF)","Qgd Typ @ VGS = 4.5 V (nC)","Qrr Typ (nC)","Coss Typ (pF)","Crss Typ (pF)","Package Type","MSL Type","MSL Temp (°C)","Reference Price",
"FDMS5352","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","60","6.7","±20","3","49","104","-","8.2","-","48","5220","17","48","410","225","PQFN-8 ","1 ","260 ","1.2012 ",
"FDMS5672","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","60","11.5","±20","4","22","78","-","-","97","32","2100","8.3","42","375","120","DFN-8 ","1 ","260 ","1.564 ",
"FDMS6673BZ","Active","H Pb   ","P-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","-30","6.8","25","-3","-82","73","-","12.5","43","52","4444","-","-","-","-","PQFN-8 ","1 ","260 ","0.7705 ",
"FDMS7602S","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Dual","0","30","Q1: 7.5, Q2: 5.0","20","3","Q1: 30.0, Q2: 30.0","Q1: 2.2; Q2: 2.5","-","Q1: 12.0, Q2: 6.8","7.9","16","2020","-","-","-","-","DFN-8 ","1 ","260 ","0.5192 ",
"FDMS7608S","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Dual","0","20","Q1: 10, Q2: 6.3","20","3","Q1: 22.0, Q2: 30.0","Q1: 2.2; Q2: 2.5","-","Q1: 13.6, Q2: 7.2","63","12","1380","-","-","-","-","DFN-8 ","1 ","260 ","0.4704 ",
"FDMS7620S","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Dual","0","20","Q1: 20, Q2: 11.2","20","3","Q1: 13.0, Q2: 22.0","Q1: 2.2; Q2: 2.5","-","Q1: 30, Q2: 14.2","62","7.9","1050","-","-","-","-","DFN-8 ","1 ","260 ","0.4921 ",
"FDMS7650","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","30","0.99","20","3","267","104","-","1.55","43","63","11250","-","-","-","-","PQFN-8 ","1 ","260 ","1.2538 ",
"FDMS7650DC","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 Dual Cool","Low-Medium Voltage","Logic","0","Single","0","30","0.99","20","2.7","100","125","-","1.55","35","62","11100","-","-","-","-","DFN-8 ","1 ","260 ","2.3339 ",
"FDMS7660","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","30","2.4","20","3","42","83","-","3","17","27","4185","-","-","-","-","PQFN-8 ","1 ","260 ","0.7092 ",
"FDMS7670","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","30","3.8","20","3","21","62","-","45","14","17","3085","-","-","-","-","PQFN-8 ","1 ","260 ","0.46 ",
"FDMS7678","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","30","5.5","20","3","26","41","-","6.8","9.9","14","1810","-","-","-","-","PQFN-8 ","1 ","260 ","0.2716 ",
"FDMS7680","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","30","6.9","20","3","14","33","-","11","7","9","1390","-","-","-","-","PQFN-8 ","1 ","260 ","0.2493 ",
"FDMS7682","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","30","6.3","20","3","16","33","-","10.4","7","9.9","1416","-","-","-","-","PQFN-8 ","1 ","260 ","0.2192 ",
"FDMS7692","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","30","7.5","20","3","14","27","-","13","7","7","1015","-","-","-","-","PQFN-8 ","1 ","260 ","0.3853 ",
"FDMS7694","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","30","9.5","20","3","13.2","27","-","14.5","48","7","1060","-","-","-","-","PQFN-8 ","1 ","260 ","0.2535 ",
"FDMS7698","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","30","10","20","3","22","29","-","15","28","7.5","1205","-","-","-","-","PQFN-8 ","1 ","260 ","0.2245 ",
"FDMS8018","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","30","1.8","20","3","175","83","-","2.4","20","28","3935","-","-","-","-","PQFN-8 ","1 ","260 ","0.657 ",
"FDMS8023S","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","30","2.4","20","3","49","59","-","3","13","20","2670","-","-","-","-","PQFN-8 ","1 ","260 ","0.4945 ",
"FDMS8025S","Active, Not Rec","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","30","2.8","20","3","49","50","-","3.5","11","16","2255","-","-","-","-","PQFN-8 ","1 ","260 ","0.46 ",
"FDMS8027S","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","30","5","20","3","22","36","-","6.2","93","11","1365","-","-","-","-","PQFN-8 ","1 ","260 ","0.69 ",
"FDMS8050","Active, Not Rec","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","30","0.65","20","3","200","156","-","0.9","-","93","16150","-","-","-","-","PQFN-8 ","1 ","260 ","1.9311 ",
"FDMS8050ET30","Active, Not Rec","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","30","0.65","20","3","423","180","-","0.9","-","93","16150","-","-","-","-","PQFN-8 ","1 ","260 ","1.7769 ",
"FDMS8090","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","100","Q1: 13.0, Q2: 13.0","±20","4","10","59","-","-","-","10","1285","4.1","54","301","16","WDFN-8 ","1 ","260 ","2.7054 ",
"FDMS8095AC","Active","H Pb   ","Complementary","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Dual","0","150","30","25","4","27","50","~NA~","~NA~","~NA~","1.8","1441","3.9","68","127","4.4","WDFN-8 ","1 ","260 ","2.0261 ",
"FDMS8320L","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","40","1.1","±20","3","248","104","-","1.5","-","58","8350","16.5","104","2840","169","PQFN-8 ","1 ","260 ","1.7228 ",
"FDMS8320LDC","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 Dual Cool","Low-Medium Voltage","Logic","0","Single","0","40","1.1","±20","3","192","125","-","1.5","-","57","8310","16","89","2255","132","DFN-8 ","1 ","260 ","1.2561 ",
"FDMS8333L","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","40","3.1","±20","3","76","69","-","4.3","-","46","3245","5.5","20","840","32","PQFN-8 ","1 ","260 ","0.481 ",
"FDMS8460","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","40","2.2","±20","3","49","104","-","3","38","36","5415","10","40","1470","170","PQFN-8 ","1 ","260 ","1.0679 ",
"FDMS86101","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","100","8","±20","4","60","104","-","-","-","22","2255","10.8","61","460","30","PQFN-8 ","1 ","260 ","0.8355 ",
"FDMS86101A","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","100","8","±20","4","60","104","-","-","-","22","3095","6.2","102","460","15","PQFN-8 ","1 ","260 ","1.2981 ",
"FDMS86101DC","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 Dual Cool","Low-Medium Voltage","Standard","0","Single","0","100","7.5","±20","4","60","125","-","-","-","18","2354","7","62","467","23","DFN-8 ","1 ","260 ","1.8001 ",
"FDMS86102LZ","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","100","25","±20","2.5","22","69","-","37","-","7.8","979","2.6","25","175","8.9","PQFN-8 ","1 ","260 ","0.7696 ",
"FDMS86103L","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","100","8","±20","3","81","104","-","11","-","23","2790","7","68","469","22","PQFN-8 ","1 ","260 ","1.0456 ",
"FDMS86104","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","100","24","±20","4","16","73","-","-","-","6.7","694","3","41","178","8","PQFN-8 ","1 ","260 ","0.9304 ",
"FDMS86105","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","100","34","±20","4","26","48","-","-","-","4.2","483","1.7","32","114","5","PQFN-8 ","1 ","260 ","0.7112 ",
"FDMS86150","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","100","4.85","±20","4","80","156","-","-","-","25","3055","9.2","94","696","29","PQFN-8 ","1 ","260 ","1.6187 ",
"FDMS86150A","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","100","4.85","20","4","80","113","~NA~","~NA~","~NA~","47","3330","~NA~","86","703","20","PQFN-8 ","1 ","260 ","1.6885 ",
"FDMS86150ET100","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","100","4.85","±20","4","128","187","-","-","-","25","3055","9.2","94","696","29","PQFN-8 ","1 ","260 ","3.1626 ",
"FDMS86152","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","100","6","±20","4","45","125","-","-","-","23","2530","7.2","74","595","22","PQFN-8 ","1 ","260 ","2.1023 ",
"FDMS86163P","Active","H Pb   ","P-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","-100","22","±25","-4","-50","104","-","-","-","26","3070","7.1","132","501","21","PQFN-8 ","1 ","260 ","1.131 ",
"FDMS86180","Active","H Pb   ","N-Channel","PowerTrench® T8","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","100","3.2","4","4","151","138","-","-","-","38","4439","12","235","2663","24","PQFN-8 ","1 ","260 ","2.2655 ",
"FDMS86181","Active","H Pb   ","N-Channel","PowerTrench® T8","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","100","4.2","±20","4","124","125","-","-","-","27","2945","9.3","158","1730","20","PQFN-8 ","1 ","260 ","1.0234 ",
"FDMS86182","Active","H Pb   ","N-Channel","PowerTrench® T8","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","100","7.2","±20","4","78","83","-","-","-","17","1880","5.1","116","1105","13","PQFN-8 ","1 ","260 ","0.7607 ",
"FDMS86183","Active","H Pb   ","N-Channel","PowerTrench® T8","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","100","12.8","±20","4","51","63","-","-","-","10","1080","3.4","79","646","10","PQFN-8 ","1 ","260 ","0.5407 ",
"FDMS86200","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","150","18","±20","4","35","104","-","-","-","18","2041","7.7","113","203","10","PQFN-8 ","1 ","260 ","0.957 ",
"FDMS86200DC","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 Dual Cool","Low-Medium Voltage","Standard","0","Single","0","150","17","±20","4","40","125","-","-","-","19","2110","5.6","126","205","8.1","DFN-8 ","1 ","260 ","1.8885 ",
"FDMS86201","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","120","11.5","±20","4","49","104","-","-","-","18","2056","7.1","88","322","15","PQFN-8 ","1 ","260 ","1.0003 ",
"FDMS86202","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","120","7.2","±20","4","64","156","-","-","-","29","3195","8.7","117","449","17","PQFN-8 ","1 ","260 ","1.7663 ",
"FDMS86202ET120","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","120","7.2","±20","4","102","187","-","-","-","29","3275","9.5","140","460","17","PQFN-8 ","1 ","260 ","2.6072 ",
"FDMS8622","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","100","56","±20","4","16.5","31","-","-","10","2.8","301","1.3","30","70","3.6","PQFN-8 ","1 ","260 ","0.4478 ",
"FDMS86250","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","150","25","±20","4","30","96","-","-","-","14","1750","5.5","112","165","8.8","PQFN-8 ","1 ","260 ","0.9856 ",
"FDMS86252","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","150","51","±20","4","16","69","-","-","-","6.1","678","2.4","61","74","4.3","PQFN-8 ","1 ","260 ","0.8729 ",
"FDMS86252L","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","150","56","±20","3","12","50","-","75","-","7.6","952","2.3","51","74","3","PQFN-8 ","1 ","260 ","0.7837 ",
"FDMS86255","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","150","12.4","±20","4","45","113","-","-","-","29","3200","8.8","165","291","11","PQFN-8 ","1 ","260 ","1.7926 ",
"FDMS86255ET150","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","150","12.4","±20","4","63","136","-","-","-","29","3200","8.8","165","291","11","PQFN-8 ","1 ","260 ","2.5897 ",
"FDMS86263P","Active","H Pb   ","P-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","-150","53","±25","-4","-22","384","-","-","-","29","2935","8.9","287","238","11","PQFN-8 ","1 ","260 ","1.2629 ",
"FDMS86300","Active","H Pb   ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","80","3.9","±20","4.5","122","104","-","-","-","59","5325","14.9","103","957","26","PQFN-8 ","1 ","260 ","0.9199 ",
"FDMS86300DC","Active","H Pb   ","N-Channel","PowerTrench® T6","Power 56 Dual Cool","Low-Medium Voltage","Standard","0","Single","0","80","3.1","±20","4.5","110","125","-","-","-","59","5265","14","42","929","21","DFN-8 ","1 ","260 ","1.1416 ",
"FDMS86310","Active","H Pb   ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","80","4.8","±20","4.5","50","96","-","-","-","55","4730","14","87","693","19","PQFN-8 ","1 ","260 ","0.9718 ",
"FDMS86320","Active","H Pb   ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","80","11.7","±20","4.5","44","69","-","-","-","24","1985","6.9","27","353","12","PQFN-8 ","1 ","260 ","0.6169 ",
"FDMS86322","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","80","7.65","±20","4","60","104","-","-","-","22","2255","10.8","61","460","30","PQFN-8 ","1 ","260 ","0.9545 ",
"FDMS86350","Active","H Pb   ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","80","2.4","±20","4.5","130","156","-","-","-","90","8030","23","62","1370","31","PQFN-8 ","1 ","260 ","1.6093 ",
"FDMS86350ET80","Active","H Pb   ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","80","2.4","±20","4.5","198","187","-","-","-","90","8030","23","62","1370","31","PQFN-8 ","1 ","260 ","2.8872 ",
"FDMS86500DC","Active","H Pb   ","N-Channel","PowerTrench® T6","Power 56 Dual Cool","Low-Medium Voltage","Standard","0","Single","0","60","2.3","±20","4.5","108","125","-","-","-","62","5775","15","46","1605","48","DFN-8 ","1 ","260 ","1.4964 ",
"FDMS86500L","Active","H Pb   ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","60","2.5","±20","3","158","104","-","3.7","-","54","9420","11.5","84","1470","50","PQFN-8 ","1 ","260 ","1.0157 ",
"FDMS86520","Active","H Pb   ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","60","7.4","±20","4.5","42","69","-","-","-","23","9420","5.6","40","624","24","PQFN-8 ","1 ","260 ","0.5868 ",
"FDMS86520L","Active","H Pb   ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","60","8.2","±20","3","22","69","-","11.7","-","21","3470","4.7","37","625","25","PQFN-8 ","1 ","260 ","0.7728 ",
"FDMS86540","Active","H Pb   ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","60","3.4","±20","4","129","96","-","-","-","53","4837","12","76","1413","50","PQFN-8 ","1 ","260 ","0.6308 ",
"FDMS86550","Active","H Pb   ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","60","1.65","±20","4.5","234","156","-","-","-","90","8235","20","62","2140","70","PQFN-8 ","1 ","260 ","2.8444 ",
"FDMS86550ET60","Active","H Pb   ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","60","1.65","±20","4.5","245","187","-","-","-","90","8235","20","62","2140","70","PQFN-8 ","1 ","260 ","3.4318 ",
"FDMS86581","Active","H Pb   ","N-Channel","PowerTrench® T6","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","60","15","20","4","30","50","-","-","-","13","881","3","22","281","15","PQFN-8 ","1 ","260 ","0.5108 ",
"FDMS8820","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Single","0","30","2","20","2.5","160","78","2.4","2.4","13","30","3995","-","-","-","-","PQFN-8 ","1 ","260 ","0.4303 ",
"FDMS8D8N15C","Active","H Pb   ","N-Channel","PowerTrench® T8","Power 56 (SO-8FL)","Low-Medium Voltage","Standard","0","Single","0","150","8.8","20","4.5","85","2.7","-","-","-","38","3132","5.7","495","927","5.3","PQFN-8 ","1 ","260 ","1.5159 ",
"FDMT1D3N08B","Active","H Pb   ","N-Channel","PowerTrench® T6","Power 88 Dual Cool","Low-Medium Voltage","Standard","0","Single","0","80","1.35","±20","4","164","178","-","-","-","152","14000","37","90","2050","50","PQFN-8 ","1 ","260 ","3.0255 ",
"FDMT800100DC","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 88 Dual Cool","Low-Medium Voltage","Standard","0","Single","0","100","2.95","±20","4","162","156","-","-","-","50","5595","16","94","1160","39","DFNW-8 ","1 ","260 ","3.8712 ",
"FDMT800120DC","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 88 Dual Cool","Low-Medium Voltage","Standard","0","Single","0","120","4.2","±20","4","128","156","-","-","-","48","5605","15","164","778","27","DFNW-8 ","1 ","260 ","3.074 ",
"FDMT800150DC","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 88 Dual Cool","Low-Medium Voltage","Standard","0","Single","0","150","6.5","±20","4","99","156","-","-","-","77","5660","14","233","520","17","PQFN-8 ","1 ","260 ","3.4615 ",
"FDMT800152DC","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 88 Dual Cool","Low-Medium Voltage","Standard","0","Single","0","150","9","±20","4","72","156","-","-","9","38","4196","12","187","379","16","PQFN-8 ","1 ","260 ","2.875 ",
"FDMT80040DC","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 88 Dual Cool","Low-Medium Voltage","Standard","0","Single","0","40","0.56","±20","4","420","156","-","-","-","149","18650","35","219","5540","304","DFNW-8 ","1 ","260 ","3.7067 ",
"FDMT80060DC","Active","H Pb   ","N-Channel","PowerTrench® T6","Power 88 Dual Cool","Low-Medium Voltage","Standard","0","Single","0","60","1.1","±20","4","292","156","-","-","-","137","14406","19","89","3222","87","DFNW-8 ","1 ","260 ","3.394 ",
"FDMT80080DC","Active","H Pb   ","N-Channel","PowerTrench® T6","Power 88 Dual Cool","Low-Medium Voltage","Standard","0","Single","0","80","1.35","±20","4","254","156","-","-","-","159","14800","36","88","2080","56","PQFN-8 ","1 ","260 ","2.1425 ",
"FDPC5018SG","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Dual","0","30","Q1: 5.0, Q2: 1.6","12","3","Q1= 56.0, Q2: 109.0","Q1: 23, Q2: 29","-","Q1: 6.5, Q2: 2.0","30","28","4593","-","-","-","-","PQFN-8 ","1 ","260 ","0.7748 ",
"FDPC5030SG","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 56 (SO-8FL)","Low-Medium Voltage","Logic","0","Dual","0","30","Q1: 5.0, Q2: 2.4","12","3","Q1:56.0, Q2: 84.0","Q1: 23, Q2: 29","-","Q1: 6.5, Q2: 3.0","25","18","2730","-","-","-","-","PQFN-8 ","1 ","260 ","0.7062 ",
"FDPC8011S","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Dual","0","25","Q1: 6.0, Q2:1.8","12","2.2","Q1: 20.0, Q2: 60.0","Q1: 1.6, Q2: 2.0","-","Q1: 7.3, Q2:2.1","21","30","4335","-","-","-","-","PQFN-8 ","1 ","260 ","1.4795 ",
"FDPC8011S-AU01","Active","H Pb   ","NA","NA","NA","Low-Medium Voltage","Standard","0","Dual","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","PQFN-8 ","1 ","260 ","1.54 ",
"FDPC8012S","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Dual","0","25","-","12","2.2","Q1: 35.0, Q2: 88.0","Q1: 1.6, Q2: 2.0","-","Q1: 7, Q2: 2.2","44","25","3456","-","-","-","-","PQFN-8 ","1 ","260 ","1.4874 ",
