Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"FET Type","Technology","Drain to Source Voltage (Vdss)","Current - Continuous Drain (Id) @ 25°C","Drive Voltage (Max Rds On, Min Rds On)","Rds On (Max) @ Id, Vgs","Vgs(th) (Max) @ Id","Gate Charge (Qg) (Max) @ Vgs","Vgs (Max)","Input Capacitance (Ciss) (Max) @ Vds","FET Feature","Power Dissipation (Max)","Operating Temperature","Mounting Type","Supplier Device Package","Package / Case","Grade","Qualification"
"https://www.onsemi.com/download/data-sheet/pdf/fdp039n08b-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/261_TO-220-3.jpg","FDP039N08B-F102-ND","FDP039N08B-F102","onsemi","onsemi","MOSFET N-CH 80V 120A TO220-3","418","6.93","0","1","Tube","PowerTrench®","Active","N-Channel","MOSFET (Metal Oxide)","80 V","120A (Tc)","10V","3.9mOhm @ 100A, 10V","4.5V @ 250µA","133 nC @ 10 V","±20V","9450 pF @ 40 V","-","214W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","TO-220-3","TO-220-3","-","-"
"https://www.onsemi.com/pub/Collateral/NTBLS002N08MC-D.PDF","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/695/488%3B-100CU%3B-%3B-8-Top.jpg","488-NTBLS002N08MCTR-ND,488-NTBLS002N08MCCT-ND,488-NTBLS002N08MCDKR-ND","NTBLS002N08MC","onsemi","onsemi","MOSFET N-CH 80V 28A/238A 8HPSOF","2.000","7.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","N-Channel","MOSFET (Metal Oxide)","80 V","28A (Ta), 238A (Tc)","6V, 10V","2mOhm @ 80A, 10V","4V @ 530µA","92 nC @ 10 V","±20V","6580 pF @ 40 V","-","2.9W (Ta), 208W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","8-HPSOF","8-PowerSFN","-","-"
"http://download.xsemi-corporation.com/datasheet/XP8NA2R2CXT.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5525/MFG_PMPAK-5x6.jpg","5048-XP8NA2R2CXTTR-ND,5048-XP8NA2R2CXTCT-ND,5048-XP8NA2R2CXTDKR-ND","XP8NA2R2CXT","YAGEO XSEMI","YAGEO XSEMI","MOSFET N-CH 80V 35A 168A PMPAK","1.000","7.32","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","XP8NA2R2C","Active","N-Channel","MOSFET (Metal Oxide)","80 V","35A (Ta), 168A (Tc)","6V, 10V","2.2mOhm @ 20A, 10V","4V @ 250µA","179 nC @ 10 V","±20V","9328 pF @ 60 V","-","5W (Ta), 113.6W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","PMPAK® 5 x 6","8-PowerLDFN","-","-"
"https://www.onsemi.com/pdf/datasheet/ntmts1d5n08mc-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2614/488%7E507AP%7ETX%7E8-Top.jpg","488-NTMTS1D5N08MCTR-ND,488-NTMTS1D5N08MCCT-ND,488-NTMTS1D5N08MCDKR-ND","NTMTS1D5N08MC","onsemi","onsemi","PTNG 80V IN CEBU PQFN88","3.000","7.63","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","N-Channel","MOSFET (Metal Oxide)","80 V","33A (Ta), 287A (Tc)","6V, 10V","1.56mOhm @ 80A, 10V","4V @ 650µA","140 nC @ 10 V","±20V","10400 pF @ 40 V","-","3.3W (Ta)","-55°C ~ 150°C (TJ)","Surface Mount","8-DFNW (8.3x8.4)","8-PowerTDFN","-","-"
"https://rocelec.widen.net/view/pdf/cwsusgvbbc/FAIRS19678-1.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4056/MFG_ISL9N302AS3.jpg","2156-HUF75545S3-FS-ND","HUF75545S3","Fairchild Semiconductor","Rochester Electronics, LLC","MOSFET N-CH 80V 75A I2PAK","3.333","0.8464","0","325","Tube","UltraFET™","Obsolete","N-Channel","MOSFET (Metal Oxide)","80 V","75A (Tc)","10V","10mOhm @ 75A, 10V","4V @ 250µA","235 nC @ 20 V","±20V","3750 pF @ 25 V","-","270W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","TO-262 (I2PAK)","TO-262-3 Long Leads, I2PAK, TO-262AA","-","-"
"https://assets.nexperia.com/documents/data-sheet/PSMN8R7-80PS.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2643/MFG_RFP12N10L.jpg","2156-PSMN8R7-80PS,127-954-ND","PSMN8R7-80PS,127","NXP Semiconductors","Rochester Electronics, LLC","NEXPERIA PSMN8R7 - N-CHANNEL 80","6.806","0.88319","0","313","Bulk","-","Active","N-Channel","MOSFET (Metal Oxide)","80 V","90A (Tc)","10V","8.7mOhm @ 10A, 10V","4V @ 1mA","52 nC @ 10 V","±20V","3346 pF @ 40 V","-","170W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","TO-220AB","TO-220-3","-","-"
"https://rocelec.widen.net/view/pdf/7nzumd17yn/INFN-S-A0001300127-1.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3947/MFG_SGP15N60XKSA1.jpg","2156-IPP070N08N3GXKSA1-ND","IPP070N08N3GXKSA1","Infineon Technologies","Rochester Electronics, LLC","N-CHANNEL  POWER MOSFET","7.700","0.89239","0","310","Bulk","OptiMOS™ 3","Active","N-Channel","MOSFET (Metal Oxide)","80 V","80A (Tc)","6V, 10V","7mOhm @ 73A, 10V","3.5V @ 73µA","56 nC @ 10 V","±20V","3840 pF @ 40 V","-","136W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","PG-TO220-3","TO-220-3","-","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1062/IPx80N08S4-06.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2435/D%C2%B2Pak%2CTO-263_418AA-01.jpg","IPB80N08S406ATMA1-ND,2156-IPB80N08S406ATMA1-ND","IPB80N08S406ATMA1","Infineon Technologies","Infineon Technologies,Rochester Electronics, LLC","MOSFET N-CH 80V 80A TO263-3","0","0.98441","0","281","Tape & Reel (TR),Bulk","OptiMOS™","Obsolete","N-Channel","MOSFET (Metal Oxide)","80 V","80A (Tc)","10V","5.5mOhm @ 80A, 10V","4V @ 90µA","70 nC @ 10 V","±20V","4800 pF @ 25 V","-","150W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","PG-TO263-3-2","TO-263-3, D2PAK (2 Leads + Tab), TO-263AB","Automotive","AEC-Q101"
"https://www.vishay.com/docs/75101/sqja82ep.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4538/MFG_PowerPAK-SO-8L-Single.jpg","742-SQJA82EP-T1_BE3TR-ND,742-SQJA82EP-T1_BE3CT-ND,742-SQJA82EP-T1_BE3DKR-ND","SQJA82EP-T1_BE3","Vishay Siliconix","Vishay Siliconix","N-CHANNEL 80-V (D-S) 175C MOSFET","3.000","1.05","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","N-Channel","MOSFET (Metal Oxide)","80 V","60A (Tc)","4.5V, 10V","8.2mOhm @ 10A, 10V","2.5V @ 250µA","60 nC @ 10 V","±20V","3000 pF @ 25 V","-","68W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","PowerPAK® SO-8","PowerPAK® SO-8","-","-"
"https://assets.nexperia.com/documents/data-sheet/BUK753R8-80E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3735/MFG_MC78M05BTG.jpg","2156-BUK753R8-80E127-ND","BUK753R8-80E,127","NXP USA Inc.","Rochester Electronics, LLC","TRANSISTOR >30MHZ","1.749","1.08559","0","256","Tube","TrenchMOS™","Active","N-Channel","MOSFET (Metal Oxide)","80 V","120A (Tc)","10V","4mOhm @ 25A, 10V","4V @ 1mA","169 nC @ 10 V","±20V","12030 pF @ 25 V","-","349W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","TO-220AB","TO-220-3","Automotive","AEC-Q101"
"https://assets.nexperia.com/documents/data-sheet/PSMN4R3-80ES.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2585/I%C2%B2Pak-3%20%28TO-220AB%29_SOT226%20Pkg.jpg","2156-PSMN4R3-80ES,127-1727-ND,1727-5280-ND","PSMN4R3-80ES,127","Nexperia USA Inc.","Rochester Electronics, LLC,Nexperia USA Inc.","MOSFET N-CH 80V 120A I2PAK","0","1.10398","0","251","Bulk,Tube","-","Obsolete","N-Channel","MOSFET (Metal Oxide)","80 V","120A (Tc)","10V","4.3mOhm @ 25A, 10V","4V @ 1mA","111 nC @ 10 V","±20V","8161 pF @ 40 V","-","306W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","I2PAK","TO-262-3 Long Leads, I2PAK, TO-262AA","-","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/524/BUK954R4-80E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/568_568-TO-220AB-3,SOT78.jpg","2156-BUK954R4-80E127-NX-ND,568-9865-5-ND","BUK954R4-80E,127","NXP USA Inc.","Rochester Electronics, LLC,NXP USA Inc.","MOSFET N-CH 80V 120A TO220AB","0","1.24198","0","222","Tube,Tube","TrenchMOS™","Obsolete","N-Channel","MOSFET (Metal Oxide)","80 V","120A (Tc)","5V, 10V","4.2mOhm @ 25A, 10V","2.1V @ 1mA","123 nC @ 5 V","±10V","17130 pF @ 25 V","-","349W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","TO-220AB","TO-220-3","-","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/524/BUK7E4R0-80E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2585/I%C2%B2Pak-3%20%28TO-220AB%29_SOT226%20Pkg.jpg","2156-BUK7E4R0-80E127-NX-ND,568-9854-5-ND","BUK7E4R0-80E,127","NXP USA Inc.","Rochester Electronics, LLC,NXP USA Inc.","MOSFET N-CH 80V 120A I2PAK","0","1.24199","0","296","Tube,Tube","TrenchMOS™","Obsolete","N-Channel","MOSFET (Metal Oxide)","80 V","120A (Tc)","10V","4mOhm @ 25A, 10V","4V @ 1mA","169 nC @ 10 V","±20V","12030 pF @ 25 V","-","349W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","I2PAK","TO-262-3 Long Leads, I2PAK, TO-262AA","-","-"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2585/I%C2%B2Pak-3%20%28TO-220AB%29_SOT226%20Pkg.jpg","2156-BUK9E4R4-80E127-NX-ND,568-9875-5-ND","BUK9E4R4-80E,127","NXP USA Inc.","Rochester Electronics, LLC,NXP USA Inc.","MOSFET N-CH 80V 120A I2PAK","0","1.242","0","295","Tube,Tube","TrenchMOS™","Obsolete","N-Channel","MOSFET (Metal Oxide)","80 V","120A (Tc)","5V, 10V","4.2mOhm @ 25A, 10V","2.1V @ 1mA","123 nC @ 5 V","±10V","17130 pF @ 25 V","-","349W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","I2PAK","TO-262-3 Long Leads, I2PAK, TO-262AA","-","-"
"https://goodarksemi.com/docs/datasheets/mosfets/GSFP0876.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5037/MFG_GSGP03150.jpg","4786-GSFP0876TR-ND,4786-GSFP0876CT-ND,4786-GSFP0876DKR-ND","GSFP0876","Good-Ark Semiconductor","Good-Ark Semiconductor","MOSFET, N-CH, SINGLE 80V 75A","2.990","1.27","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","N-Channel","MOSFET (Metal Oxide)","80 V","75A (Tc)","4.5V, 10V","7mOhm @ 10A, 10V","2.5V @ 250µA","45 nC @ 10 V","±20V","2580 pF @ 40 V","-","98W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","8-PPAK (5.1x5.71)","8-PowerTDFN","-","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/3019/MCAC80N08Y.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6222/353%7EDFN5060-8%7E%7E8.jpg","353-MCAC80N08Y-TPTR-ND,353-MCAC80N08Y-TPCT-ND,353-MCAC80N08Y-TPDKR-ND","MCAC80N08Y-TP","Micro Commercial Co","Micro Commercial Co","MOSFET N-CH 80V 80A DFN5060","1.625","1.29","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Obsolete","N-Channel","MOSFET (Metal Oxide)","80 V","80A (Tc)","-","3.5mOhm @ 20A, 10V","4V @ 250µA","102 nC @ 10 V","±20V","5575 pF @ 40 V","-","35W","-55°C ~ 150°C (TJ)","Surface Mount","DFN5060","8-PowerTDFN","-","-"
"https://goodarksemi.com/docs/datasheets/mosfets/GSGP3R608.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5784/MFG_GSFP4R310.jpg","4786-GSGP3R608TR-ND,4786-GSGP3R608CT-ND,4786-GSGP3R608DKR-ND","GSGP3R608","Good-Ark Semiconductor","Good-Ark Semiconductor","MOSFET, N-CH, SINGLE, 138.00A, 8","14.933","1.32","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","N-Channel","MOSFET (Metal Oxide)","80 V","138A (Tc)","10V","3.6mOhm @ 20A, 10V","4V @ 250µA","67 nC @ 10 V","±20V","4435 pF @ 40 V","-","125W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","8-PPAK (5.1x5.86)","8-PowerTDFN","-","-"
"https://rocelec.widen.net/view/pdf/bosuaelo98/PHGLS23501-1.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4056/MFG_ISL9N302AS3.jpg","2156-PSMN3R3-80ES127-ND","PSMN3R3-80ES,127","NXP USA Inc.","Rochester Electronics, LLC","ELEMENT, NCHANNEL, SILICON, MOSF","1.415","1.35239","0","205","Tube","-","Active","N-Channel","MOSFET (Metal Oxide)","80 V","120A (Tc)","10V","3.3mOhm @ 25A, 10V","4V @ 1mA","139 nC @ 10 V","±20V","9961 pF @ 40 V","-","338W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","I2PAK","TO-262-3 Long Leads, I2PAK, TO-262AA","-","-"
"https://www.st.com/content/ccc/resource/technical/document/datasheet/09/00/d1/b6/ce/f3/4e/0a/DM00130827.pdf/files/DM00130827.pdf/jcr:content/translations/en.DM00130827.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2660/497%7ETO220-3TO220AB%7E%7E3.JPG","497-16019-5-ND","STP110N8F6","STMicroelectronics","STMicroelectronics","MOSFET N-CH 80V 110A TO220","722","1.37","0","1","Tube","STripFET™ F6","Obsolete","N-Channel","MOSFET (Metal Oxide)","80 V","110A (Tc)","10V","6.5mOhm @ 55A, 10V","4.5V @ 250µA","150 nC @ 10 V","±20V","9130 pF @ 40 V","-","200W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","TO-220","TO-220-3","-","-"
"https://goodarksemi.com/docs/datasheets/mosfets/GSGP2R608.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6145/MFG_PPAK5x6.jpg","4786-GSGP2R608TR-ND,4786-GSGP2R608CT-ND,4786-GSGP2R608DKR-ND","GSGP2R608","Good-Ark Semiconductor","Good-Ark Semiconductor","MOSFET, N-CH, SINGLE, 170.00A, 8","10.000","1.4","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","N-Channel","MOSFET (Metal Oxide)","80 V","170A (Tc)","10V","2.6mOhm @ 50A, 10V","3.9V @ 250µA","95 nC @ 10 V","±20V","6022 pF @ 40 V","-","150W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","8-PPAK (5.1x5.86)","8-PowerTDFN","-","-"
"https://www.infineon.com/dgdl/Infineon-IPP052N08N5-DS-v02_00-EN.pdf?fileId=5546d4624ad04ef9014adebbb6487b7d","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4843/448_TO-220-3.jpg","IPP052N08N5AKSA1-ND","IPP052N08N5AKSA1","Infineon Technologies","Infineon Technologies","MOSFET N-CH 80V 80A TO220-3","4.313","1.42","0","1","Tube","OptiMOS™","Discontinued at Digi-Key","N-Channel","MOSFET (Metal Oxide)","80 V","80A (Tc)","6V, 10V","5.2mOhm @ 80A, 10V","3.8V @ 66µA","53 nC @ 10 V","±20V","3770 pF @ 40 V","-","125W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","PG-TO220-3","TO-220-3","-","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1062/IPx80N08S4-06.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4843/448_TO-220-3.jpg","2156-IPP80N08S406AKSA1-ND,IPP80N08S406AKSA1-ND","IPP80N08S406AKSA1","Infineon Technologies","Rochester Electronics, LLC,Infineon Technologies","MOSFET N-CH 80V 80A TO220-3","0","1.49038","0","185","Bulk,Tube","OptiMOS™","Obsolete","N-Channel","MOSFET (Metal Oxide)","80 V","80A (Tc)","10V","5.8mOhm @ 80A, 10V","4V @ 90µA","70 nC @ 10 V","±20V","4800 pF @ 25 V","-","150W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","PG-TO220-3-1","TO-220-3","Automotive","AEC-Q101"
"https://www.onsemi.com/pdf/datasheet/fdms86368_f085-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2447/261 MKT-PQFN08M;;8.jpg","FDMS86368-F085TR-ND,FDMS86368-F085CT-ND,FDMS86368-F085DKR-ND","FDMS86368-F085","onsemi","onsemi","MOSFET N-CH 80V 80A POWER56","0","1.62","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PowerTrench®","Obsolete","N-Channel","MOSFET (Metal Oxide)","80 V","80A (Tc)","10V","4.5mOhm @ 80A, 10V","4V @ 250µA","75 nC @ 10 V","±20V","4350 pF @ 40 V","-","214W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","Power56","8-PowerVDFN","Automotive","AEC-Q101"
"https://www.onsemi.com/pdf/datasheet/ntat6h406n-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/653/ATP108-TL-H.jpg","NTAT6H406NT4G-ND,2156-NTAT6H406NT4G-OS-ND","NTAT6H406NT4G","onsemi","onsemi,Rochester Electronics, LLC","MOSFET N-CH 80V 175A ATPAK","0","1.67442","0","165","Tape & Reel (TR),Bulk","-","Obsolete","N-Channel","MOSFET (Metal Oxide)","80 V","175A (Ta)","10V","2.9mOhm @ 50A, 10V","4V @ 1mA","110 nC @ 10 V","±20V","8040 pF @ 40 V","-","90W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","DPAK/ATPAK","TO-252-3, DPAK (2 Leads + Tab), SC-63","-","-"
"https://toshiba.semicon-storage.com/info/docget.jsp?did=70295&prodName=TK7R0E08QM","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4844/264_TO-220-3.jpg","264-TK7R0E08QMS1X-ND","TK7R0E08QM,S1X","Toshiba Semiconductor and Storage","Toshiba Semiconductor and Storage","UMOS10 TO-220AB 80V 7MOHM","120","1.79","0","1","Tube","U-MOSX-H","Active","N-Channel","MOSFET (Metal Oxide)","80 V","64A (Tc)","6V, 10V","7mOhm @ 32A, 10V","3.5V @ 500µA","39 nC @ 10 V","±20V","2700 pF @ 40 V","-","87W (Tc)","175°C","Through Hole","TO-220","TO-220-3","-","-"
"https://www.infineon.com/dgdl/IPP_B_I120N08S4-04-Data-Sheet-10-Infineon.pdf?fileId=5546d4614755559a0147638e7ed704fd","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4843/448_TO-220-3.jpg","2156-IPP120N08S404AKSA1-ND,448-IPP120N08S404AKSA1-ND","IPP120N08S404AKSA1","Infineon Technologies","Rochester Electronics, LLC,Infineon Technologies","MOSFET N-CH 80V 120A TO220-3","0","1.96879","0","141","Bulk,Tube","OptiMOS™","Obsolete","N-Channel","MOSFET (Metal Oxide)","80 V","120A (Tc)","10V","4.4mOhm @ 100A, 10V","4V @ 120µA","95 nC @ 10 V","±20V","6450 pF @ 25 V","-","179W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","PG-TO220-3-1","TO-220-3","Automotive","AEC-Q101"
"https://assets.nexperia.com/documents/data-sheet/PSMN8R7-80PS.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/462/1727%7ESOT78%7E%7E3.jpg","1727-5898-ND","PSMN8R7-80PS,127","Nexperia USA Inc.","Nexperia USA Inc.","MOSFET N-CH 80V 90A TO220AB","3.946","2.02","0","1","Tube","-","Obsolete","N-Channel","MOSFET (Metal Oxide)","80 V","90A (Tc)","10V","8.7mOhm @ 10A, 10V","4V @ 1mA","52 nC @ 10 V","±20V","3346 pF @ 40 V","-","170W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","TO-220AB","TO-220-3","-","-"
"https://www.panjit.com.tw/upload/datasheet/PSMP055N08NS1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2500/3757%7ETO220AB-L%7E%7E3.jpg","3757-PSMP055N08NS1_T0_00601-ND","PSMP055N08NS1_T0_00601","Panjit International Inc.","Panjit International Inc.","80V/ 5.5MOHM / TJMAX 175C MV MOS","1.993","2.22","0","1","Tube","-","Active","N-Channel","MOSFET (Metal Oxide)","80 V","111A (Tc)","7V, 10V","5.5mOhm @ 50A, 10V","3.75V @ 250µA","48 nC @ 7 V","±20V","4773 pF @ 40 V","-","136W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","TO-220AB-L","TO-220-3","-","-"
"https://www.infineon.com/dgdl/Infineon-IPP023N08N5-DS-v02_00-EN.pdf?fileId=5546d4624a75e5f1014ac92b172c1ae8","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4843/448_TO-220-3.jpg","448-IPP023N08N5AKSA1-ND","IPP023N08N5AKSA1","Infineon Technologies","Infineon Technologies","MOSFET N-CH 80V 120A TO220-3","368","2.35","0","1","Tube","OptiMOS™","Discontinued at Digi-Key","N-Channel","MOSFET (Metal Oxide)","80 V","120A (Tc)","6V, 10V","2.3mOhm @ 100A, 10V","3.8V @ 208µA","166 nC @ 10 V","±20V","12100 pF @ 40 V","-","300W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","PG-TO220-3","TO-220-3","-","-"
"https://goodarksemi.com/docs/datasheets/mosfets/GSFP08150.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5037/MFG_GSGP03150.jpg","4786-GSFP08150TR-ND,4786-GSFP08150CT-ND,4786-GSFP08150DKR-ND","GSFP08150","Good-Ark Semiconductor","Good-Ark Semiconductor","MOSFET, N-CH, SINGLE, 150A, 80V,","2.641","2.42","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","N-Channel","MOSFET (Metal Oxide)","80 V","150A (Tc)","10V","3.6mOhm @ 20A, 10V","4V @ 250µA","100 nC @ 10 V","±20V","6900 pF @ 40 V","-","192W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","8-PPAK (5.1x5.71)","8-PowerTDFN","-","-"
"https://www.infineon.com/dgdl/IPP_I_B100N08N3_Rev2.0.pdf?folderId=db3a304313b8b5a60113cee8763b02d7&fileId=db3a30431ddc9372011e071f53b82619","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4843/448_TO-220-3.jpg","448-IPP100N08N3GXKSA1-ND","IPP100N08N3GXKSA1","Infineon Technologies","Infineon Technologies","MOSFET N-CH 80V 70A TO220-3","538","2.51","0","1","Tube","OptiMOS™","Obsolete","N-Channel","MOSFET (Metal Oxide)","80 V","70A (Tc)","6V, 10V","10mOhm @ 46A, 10V","3.5V @ 46µA","35 nC @ 10 V","±20V","2410 pF @ 40 V","-","100W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","PG-TO220-3","TO-220-3","-","-"
"https://www.onsemi.com/pdf/datasheet/fdb86366_f085-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5972/488%7EMKT-TO263A02%7E%7E2.jpg","FDB86366-F085TR-ND,FDB86366-F085CT-ND,FDB86366-F085DKR-ND","FDB86366-F085","onsemi","onsemi","MOSFET N-CH 80V 110A D2PAK","272","2.52","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PowerTrench®","Obsolete","N-Channel","MOSFET (Metal Oxide)","80 V","110A (Tc)","10V","3.6mOhm @ 80A, 10V","4V @ 250µA","112 nC @ 10 V","±20V","6280 pF @ 40 V","-","176W (Tj)","-55°C ~ 175°C (TJ)","Surface Mount","TO-263 (D2PAK)","TO-263-3, D2PAK (2 Leads + Tab), TO-263AB","Automotive","AEC-Q101"
"https://www.vishay.com/docs/75754/sidr680dp.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4488/MFG_PowerPAK-SO-8DC.jpg","742-SIDR680DP-T1-RE3TR-ND,742-SIDR680DP-T1-RE3CT-ND,742-SIDR680DP-T1-RE3DKR-ND","SIDR680DP-T1-RE3","Vishay Siliconix","Vishay Siliconix","N-CHANNEL 80-V (D-S) MOSFET","5.829","2.59","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","TrenchFET® Gen IV","Active","N-Channel","MOSFET (Metal Oxide)","80 V","32.8A (Ta), 100A (Tc)","7.5V, 10V","2.9mOhm @ 20A, 10V","3.4V @ 250µA","105 nC @ 10 V","±20V","5150 pF @ 40 V","-","6.25W (Ta), 125W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","PowerPAK® SO-8DC","PowerPAK® SO-8","-","-"
"https://www.infineon.com/dgdl/Infineon-IPP034N08N5-DS-v02_00-EN.pdf?fileId=5546d4624ad04ef9014ade84c8b17b40","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4843/448_TO-220-3.jpg","448-IPP034N08N5AKSA1-ND","IPP034N08N5AKSA1","Infineon Technologies","Infineon Technologies","MOSFET N-CH 80V 120A TO220-3","414","2.59","0","1","Tube","OptiMOS™","Discontinued at Digi-Key","N-Channel","MOSFET (Metal Oxide)","80 V","120A (Tc)","6V, 10V","3.4mOhm @ 100A, 10V","3.8V @ 108µA","87 nC @ 10 V","±20V","6240 pF @ 40 V","-","167W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","PG-TO220-3","TO-220-3","-","-"
"https://www.panjit.com.tw/upload/datasheet/PSMB032N08NS1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4509/MFG_PSMB032N08NS1_R2_00601.jpg","3757-PSMB032N08NS1_R2_00601TR-ND,3757-PSMB032N08NS1_R2_00601CT-ND,3757-PSMB032N08NS1_R2_00601DKR-ND","PSMB032N08NS1_R2_00601","Panjit International Inc.","Panjit International Inc.","80V/ 3.4MOHM / MV MOSFET","770","2.85","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","N-Channel","MOSFET (Metal Oxide)","80 V","161A (Tc)","7V, 10V","3.4mOhm @ 50A, 10V","3.75V @ 250µA","76 nC @ 7 V","±20V","7430 pF @ 40 V","-","156W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","TO-263","TO-263-3, D2PAK (2 Leads + Tab), TO-263AB","-","-"
